Unique donor ID,Donor type,Amount,Donation Date,Donation source,Payment Method,Donor First Gift Date,Web Donation,Recurring Donation,Campaign week,Donor location
0011n00002Bnv7SAAR,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnfHpAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv7TAAR,Individuals,27.8,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv7uAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv80AAB,Individuals,15.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv81AAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv82AAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv84AAB,Individuals,200.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv85AAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv86AAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv87AAB,Individuals,15.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv88AAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv89AAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8AAAR,Individuals,56.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8BAAR,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnwCsAAJ,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8CAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv7kAAB,Individuals,27.8,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnvlhAAB,Individuals,55.6,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvliAAB,Individuals,41.7,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvliAAB,Individuals,21.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnxK5AAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love fundraising ,Cash,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnxK6AAJ,Individuals,30.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnxK7AAJ,Individuals,10.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnxK8AAJ,Individuals,40.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnq25AAB,Individuals,30.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvleAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlfAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlgAAB,Individuals,55.6,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8FAAR,Individuals,50.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8HAAR,Individuals,30.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8IAAR,Individuals,50.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8JAAR,Individuals,20.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8MAAR,Individuals,20.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnabGAAR,Companies,30000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8NAAR,Individuals,25.0,Microsoft.OleDb.Date,Mary's Meals Leaflets,Cheques,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8aAAB,Individuals,15.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8bAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8cAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8eAAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8fAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8gAAB,Individuals,85.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8hAAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8iAAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8jAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bo4tpAAB,Individuals,10000.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8nAAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bng3VAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnv8LAAR,Individuals,20.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8DAAR,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8EAAR,Individuals,70.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnuMyAAJ,Individuals,278.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BniDtAAJ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnvljAAB,Individuals,55.6,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvljAAB,Individuals,21.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvlkAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvllAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvlnAAB,Individuals,35.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvloAAB,Individuals,41.7,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlqAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvlrAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvltAAB,Individuals,21.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnxKjAAJ,Individuals,200.0,Microsoft.OleDb.Date,Double the Love fundraising ,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BntILAAZ,Individuals,111.2,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BntILAAZ,Individuals,28.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvluAAB,Individuals,41.7,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlvAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlwAAB,Individuals,27.8,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvlxAAB,Individuals,55.6,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvlyAAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnvm0AAB,Individuals,14.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnvm2AAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bo27KAAR,Faith Groups,196.2,Microsoft.OleDb.Date,Offline donation,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv93AAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Wales
0011n00002Bnv9DAAR,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Wales
0011n00002BnyxxAAB,Individuals,19.62,Microsoft.OleDb.Date,Volunteer talk,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnvv6AAB,Individuals,300.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnxK4AAJ,Individuals,20.0,Microsoft.OleDb.Date,Fundraising Projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv9EAAR,Individuals,75.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv9FAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv9GAAR,Individuals,15.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv9KAAR,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv9LAAR,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvPwAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvPyAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Wales
0011n00002BnvPzAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnoclAAB,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnv8pAAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv8uAAB,Individuals,27.8,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8uAAB,Individuals,28.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv8vAAB,Individuals,83.4,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnmTdAAJ,Individuals,27.8,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnv8yAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnv8vAAB,Individuals,55.6,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnaJxAAJ,Companies,61.5,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnvkiAAB,Individuals,69.5,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002Bnv9BAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnv92AAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv94AAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnyJzAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnuZWAAZ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnyOJAAZ,Individuals,41.7,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv96AAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bo0GxAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv97AAB,Individuals,10.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQ0AAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQ1AAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQ3AAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQ6AAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQ7AAJ,Individuals,28.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BntKnAAJ,Individuals,14.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Wales
0011n00002Bnv98AAB,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnuMjAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQJAAZ,Individuals,28.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQ4AAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnwCyAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQ5AAJ,Individuals,45.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQAAAZ,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQBAAZ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQCAAZ,Individuals,70.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv99AAB,Individuals,28.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnv9AAAR,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnuMkAAJ,Individuals,850.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnuQdAAJ,Individuals,15.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnTliAAF,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002Bnvm3AAB,Individuals,7.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQLAAZ,Individuals,175.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnuQ1AAJ,Individuals,20000.0,Microsoft.OleDb.Date,Appeal letter,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,England
0011n00002BnxNxAAJ,Individuals,20.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnxNyAAJ,Individuals,30.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnxNzAAJ,Individuals,20.0,Microsoft.OleDb.Date,Collection Boxes,Bank Transfer,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnvu8AAB,Individuals,41.7,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnvu8AAB,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnvu9AAB,Individuals,27.8,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvuAAAR,Individuals,13.9,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQaAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnuOdAAJ,Individuals,350.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQbAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQcAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQdAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQeAAJ,Individuals,25.5,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQfAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQgAAJ,Individuals,500.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQhAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQiAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQjAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnuQMAAZ,Individuals,556.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQkAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQlAAJ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQmAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Northern Ireland
0011n00002BnvQnAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnnVYAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnvQoAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQpAAJ,Individuals,81.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnxbuAAB,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQqAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQrAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQsAAJ,Individuals,35.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQtAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQuAAJ,Individuals,13.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQvAAJ,Individuals,98.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQDAAZ,Individuals,32.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQEAAZ,Individuals,60.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnvQFAAZ,Individuals,150.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,England
0011n00002BnvQZAAZ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 2,Scotland
